web-scraper-order,date,title,ratings,label,comment_segmented
1756458619-561,2024-11-07,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'lumayan', 'murah', 'harga', 'segi', 'suka', 'manis', 'pas', 'manis', 'enek', 'enak']"
1756458619-562,2025-02-27,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lumayan', 'tekstur', 'kualitas', 'lumayan', 'alhamdulillah', 'lumayan', 'rasan', 'rpd', 'bikin']"
1756458619-563,2025-02-07,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'cocok', 'tem', 'teh', 'buka', 'puasa', 'terima', 'kasih', 'kirim', 'barang']"
1756458619-564,2025-02-15,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lapis', 'legit', 'lumayan', 'enak', 'tekstur', 'kering', 'lumayan', 'cemilan', 'teman', 'manis', 'pas', 'rna', 'emang', 'suka', 'manis']"
1756458619-565,2024-08-12,Kue Lapis Legit Spesial 17x17cm,4,positif,"['kue', 'langsung', 'taruh', 'kotak', 'kertas', 'kotak', 'minyak']"
1756458619-566,2024-09-11,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'premium', 'enak', 'pol', 'pet', 'ragu', 'alhamdulillah', 'kecewa', 'top', 'banget']"
1756458619-567,2024-09-12,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'lapis', 'tekstur', 'lumayan', 'lem', 'bit', 'kualitas', 'pas', 'pas', 'mantap', 'kak', 'pesan', 'cepat', 'enak', 'gurih', 'pas']"
1756458619-568,2025-03-01,Kue Lapis Legit Spesial 17x17cm,3,netral,"['sesuai', 'tekstur', 'basah', 'kualitas', 'pas', 'gak', 'sesuai', 'poto', 'gak', 'real', 'kue', 'gak', 'poto', 'kisar']"
1756458619-569,2024-09-09,Kue Lapis Legit Spesial 17x17cm,5,positif,"['milik', 'enak', 'tekstur', 'tekstur', 'lembut', 'kualitas', 'mantul']"
1756458619-570,2025-01-28,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'kirim', 'cepat', 'pakai', 'kue', 'penyok', 'kue', 'utuh']"
1756458619-571,2025-05-07,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'pisa', 'tekstur', 'lembut', 'kualitas', 'bagus', 'hamdu', 'lilah', 'enak', 'cocok', 'teman', 'tamu', 'rumah', 'tur', 'nuh']"
1756458619-572,2024-09-16,Kue Lapis Legit Spesial 17x17cm,4,positif,"['enak', 'tekstur', 'empuk', 'kue', 'lumayan', 'enak', 'harga', 'murah', 'ukur', 'aga']"
1756458619-573,2024-08-21,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'bagus', 'kualitas', 'bagus', 'lapis', 'legit', 'enak', 'manis', 'mantap', 'gak', 'sel', 'beli', 'toko']"
1756458619-574,2025-04-05,Kue Lapis Legit Spesial 17x17cm,5,positif,"['pas', 'banding', 'harga', 'tekstur', 'lembut', 'mantap', 'kualitas', 'pas', 'banding', 'harga', 'mantap']"
1756458619-575,2024-10-23,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'bagus', 'kualitas', 'bagus', 'alhamdulillah', 'terima', 'kasih', 'paket', 'nyam', 'pek', 'rapih', 'suka']"
1756458619-576,2024-09-09,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lumayan', 'enak', 'kue', 'harga', 'segi', 'minyak', 'aja', 'terima', 'kasih', 'uda', 'smp', 'kirim', 'cepat']"
1756458619-577,2025-03-01,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'lumayan', 'harga', 'jangkau', 'enak', 'kualitas', 'lumayan', 'sesuai', 'harga']"
1756458619-578,2024-11-21,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'enak', 'lembut', 'kirim', 'cepat', 'terima', 'kasih', 'sel', 'hop', 'kurir']"
1756458619-579,2025-01-11,Kue Lapis Legit Spesial 17x17cm,4,positif,"['enak', 'terima', 'kasih', 'sel', 'paket', 'darat', 'aman']"
1756458619-580,2024-11-11,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus', 'enak', 'cocok', 'camil', 'santai', 'luang']"
1756458619-581,2025-02-06,Kue Lapis Legit Spesial 17x17cm,4,positif,"['order', 'enak', 'pas', 'beli', 'pinggir', 'rpd', 'mending', 'beli', 'pinggir', 'aja', 'sih', 'mah', 'ehe', 'kering', 'angit', 'mulut', 'bra', 'enak', 'selera', 'masin', 'sih', 'harga', 'sih', 'lumayan', 'tem', 'teh']"
1756458619-582,2025-01-31,Kue Lapis Legit Spesial 17x17cm,5,positif,"['dap', 'harga', 'kue', 'gede', 'kirim', 'cepat', 'enak']"
1756458619-583,2024-01-01,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'kualitas', 'kue', 'enak', 'come', 'cari', 'lapis', 'legit']"
1756458619-584,2024-10-08,Kue Lapis Legit Spesial 17x17cm,5,positif,"['syukur', 'alhamdulillah', 'pese', 'nan', 'sesuai', 'sesuai', 'harga']"
1756458619-585,2024-08-29,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'enak', 'come', 'langsung', 'coba', 'penasaran']"
1756458619-586,2024-03-22,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kualitas', 'bagus', 'enak', 'bolu', 'enak', 'trim', 'akas', 'sel', 'langgan']"
1756458619-587,2024-09-19,Kue Lapis Legit Spesial 17x17cm,5,positif,"['selamat', 'lumayan', 'tem', 'teh', 'sore']"
1756458619-588,2025-05-09,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'yen', 'angka', 'tekstur', 'sesuai', 'harga', 'kualitas', 'puas', 'enak']"
1756458619-589,2024-08-17,Kue Lapis Legit Spesial 17x17cm,5,positif,"['pas', 'gak', 'manis', 'asin', 'tekstur', 'lembut', 'kualitas', 'rapi', 'sesuai', 'enak', 'kondisi']"
1756458619-590,2024-04-06,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kualitas', 'bagus', 'enak', 'pet', 'banget', 'siang', 'pese', 'male', 'proses', 'kirim', 'sel']"
1756458619-591,2025-02-21,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lezat', 'tekstur', 'lembut', 'kualitas', 'gercep', 'saf', 'men', 'sel', 'banget', 'deh', 'pokok', 'trim']"
1756458619-592,2024-10-01,Kue Lapis Legit Spesial 17x17cm,5,positif,"['tekstur', 'lembut', 'kualitas', 'hena', 'kue', 'lapis', 'sesuai', 'harga', 'lembut', 'wangi', 'suka', 'manis', 'manis', 'lebih', 'wor']"
1756458619-593,2024-11-13,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'selamat', 'pas', 'manis', 'terima', 'kasih']"
1756458619-594,2024-09-12,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'legit', 'tekstur', 'kering', 'kualitas', 'bagus', 'sesuai', 'pesan', 'kering', 'lumayan']"
1756458619-595,2024-09-14,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'kualitas', 'oke', 'barang', 'barang', 'sesuai', 'pesan', 'barang', 'bagus', 'sesuai', 'gambar']"
1756458619-596,2024-04-02,Kue Lapis Legit Spesial 17x17cm,5,positif,"['nikmat', 'kualitas', 'top', 'sesuai', 'pesan', 'kin', 'aman', 'sel', 'kurir', 'ramah', 'terima', 'kasih']"
1756458619-597,2024-06-26,Kue Lapis Legit Spesial 17x17cm,4,positif,"['legit', 'tekstur', 'lembut', 'trim', 'sel', 'tim', 'order']"
1756458619-598,2024-12-13,Kue Lapis Legit Spesial 17x17cm,5,positif,"['empuk', 'aroma', 'manis', 'tekstur', 'gep', 'legit', 'kualitas', 'lumayan']"
1756458619-599,2024-09-01,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'makasih', 'paket', 'dah', 'kin', 'rapi', 'aman', 'coba', 'enak', 'makasih', 'sel', 'hop', 'mks', 'bak', 'kurir']"
1756458619-600,2025-01-28,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'legit', 'tekstur', 'lembut', 'manis', 'enak', 'kualitas', 'harga', 'murah', 'mahal', 'mantap']"
1756458619-601,2024-08-24,Kue Lapis Legit Spesial 17x17cm,4,positif,"['sesuai', 'harga', 'tekstur', 'lembut', 'kualitas', 'lumayan', 'teman', 'harga', 'jangkau']"
1756458619-602,2025-03-23,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'buka', 'dus', 'uda', 'wangi', 'men']"
1756458619-603,2024-10-05,Kue Lapis Legit Spesial 17x17cm,4,positif,"['maya', 'tekstur', 'maya', 'kualitas', 'matan', 'maya', 'enak', 'sarap', 'minum', 'kopi', 'enak', 'pol']"
1756458619-604,2024-08-29,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'kualitas', 'lumayan', 'paket', 'aman', 'sesuai', 'pesan', 'oke', 'lumayan']"
1756458619-605,2025-03-20,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'enak', 'wangi', 'lembut', 'lumayan', 'harga', 'diskon', 'beli', 'sel', 'hop']"
1756458619-606,2024-11-22,Kue Lapis Legit Spesial 17x17cm,4,positif,"['lezat', 'tekstur', 'lembut', 'kualitas', 'bagus', 'lembut', 'pesan', 'uda', 'kesek', 'kali', 'man', 'teman', 'teh']"
1756458619-607,2025-07-24,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'manise', 'pas', 'mua', 'nis', 'eks', 'tur', 'pas', 'minyak', 'batere', 'kualitas', 'bab', 'rap', 'kardus', 'penyok', 'isi', 'oke', 'ragu', 'beli', 'harga', 'murah', 'murah']"
1756458619-608,2024-11-13,Kue Lapis Legit Spesial 17x17cm,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'sesuai', 'harga', 'penyok', 'kardus', 'kue', 'kering', 'remuk', 'langsung', 'habis', 'kue', 'basah', 'lengket', 'tumpu', 'lapis', 'mudah', 'lepas', 'enak', 'lembut', 'manis', 'pas', 'aman', 'basi', 'bagus', 'layak', 'makan']"
1756458619-609,2024-09-07,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas', 'sesuai', 'harga', 'kirim', 'cepat', 'kalo', 'sesuai', 'harga']"
1756458619-610,2024-11-05,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'banget', 'tekstur', 'lembut', 'kualitas', 'bagus', 'barang', 'aman', 'trim', 'akas']"
1756458619-611,2025-05-04,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'enak', 'wor', 'harga']"
1756458619-612,2024-10-26,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'manis', 'suka', 'ate', 'tur', 'lembut', 'kualitas', 'bagus', 'rapi', 'suka', 'kue']"
1756458619-613,2024-03-03,Kue Lapis Legit Spesial 17x17cm,5,positif,"['produk', 'terima', 'kirim', 'lapis', 'enak', 'manis', 'terima', 'kasih', 'sel', 'hop']"
1756458619-614,2024-07-31,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'muas', 'enak', 'murah', 'gratis', 'ongkir', 'sel', 'amanah', 'kurir', 'ramah', 'langgan', 'mks']"
1756458619-615,2025-03-20,Kue Lapis Legit Spesial 17x17cm,5,positif,"['mani', 'stek', 'tur', 'empuk', 'kualitas', 'kal', 'hamdu', 'lil', 'buka', 'mak', 'kas']"
1756458619-616,2025-03-23,Kue Lapis Legit Spesial 17x17cm,3,netral,"['enak', 'tekstur', 'lembut', 'kualitas', 'standar', 'emas', 'pake', 'kotak', 'kertas', 'pdh', 'video', 'dik', 'asih', 'plastik', 'pres', 'pelang', 'kue', 'penyet']"
1756458619-617,2025-02-14,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'oke', 'gak', 'seret', 'enak', 'manis', 'pas']"
1756458619-618,2025-02-06,Kue Lapis Legit Spesial 17x17cm,5,positif,"['endul', 'tekstur', 'basah', 'manis', 'litas', 'oke', 'pesan']"
1756458619-619,2024-11-04,Kue Lapis Legit Spesial 17x17cm,5,positif,"['harga', 'segi', 'enak', 'lembut', 'lapis', 'kirim', 'cepat', 'hari', 'oga', 'laris', 'sel']"
1756458619-620,2024-09-11,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'jamin', 'kue', 'enak', 'banget', 'lembut', 'pas', 'enak', 'matang', 'sel', 'fas', 'respon', 'kirim', 'cepat', 'kurir', 'ramah']"
1756458619-621,2025-03-11,Kue Lapis Legit Spesial 17x17cm,4,positif,"['milik', 'cita', 'manis', 'tekstur', 'lembut', 'tekstur', 'nyak', 'litas', 'lumayan', 'cemilan', 'enak', 'penyok']"
1756458619-622,2024-10-20,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'lapis', 'legit', 'enak', 'gurih', 'gak', 'sel', 'dah', 'beli', 'dito', 'orang', 'rumah', 'suka']"
1756458619-623,2025-01-26,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus', 'alhamdulillah', 'barang', 'sesuai', 'pesan', 'kirim', 'cepat', 'enak', 'baun', 'wangi', 'khas', 'lapis', 'legit', 'gak', 'kecewa', 'order', 'dito', 'amanah', 'terima', 'kasih']"
1756458619-624,2024-07-10,Kue Lapis Legit Spesial 17x17cm,4,positif,"['manis', 'gak', 'manis', 'banget', 'tekstur', 'empuk', 'kualitas', 'sesuai', 'harga', 'sesuai', 'harga']"
1756458619-625,2024-10-07,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'pas', 'tem', 'pit', 'eks', 'tur', 'lembut', 'man', 'litas', 'jamin', 'aman']"
1756458619-626,2025-02-19,Kue Lapis Legit Spesial 17x17cm,4,positif,"['original', 'tekstur', 'empuk', 'kualitas', 'standard', 'item', 'kirim', 'sesuai', 'tawar', 'kin', 'aman', 'terima', 'kasih']"
1756458619-627,2024-09-03,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lapis', 'legit', 'enak', 'sesuai', 'harga', 'alhamdulillah', 'dpt', 'harga', 'terima', 'kasih', 'sel']"
1756458619-628,2025-01-26,Kue Lapis Legit Spesial 17x17cm,5,positif,"['manis', 'tekstur', 'kasar', 'kualitas', 'gak', 'sesuai', 'iklas', 'kirai', 'pinggir', 'kue', 'lapis', 'legit', 'premi', 'kue', 'lapis', 'legit', 'pasar']"
1756458619-629,2024-08-30,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'legit', 'tekstur', 'empuk', 'kue', 'kualitas', 'bagus', 'mantap']"
1756458619-630,2024-03-28,Kue Lapis Legit Spesial 17x17cm,4,positif,"['kualitas', 'bolu', 'lapis', 'enak', 'terima', 'kasih', 'paket', 'terima', 'utuh', 'rusak', 'enak']"
1756458619-631,2025-03-09,Kue Lapis Legit Spesial 17x17cm,3,netral,"['enak', 'tekstur', 'standar', 'kualitas', 'sesuai', 'mks', 'smp', 'penyok', 'kue', 'laris', 'manis', 'jual']"
1756458619-632,2024-11-04,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kualitas', 'kualitas', 'oker', 'asa', 'enak', 'tekstur', 'sesuai', 'manis', 'suka', 'manis', 'ragu', 'belanja', 'dito', 'man', 'tem']"
1756458619-633,2025-03-10,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lumayan', 'enak', 'tekstur', 'lembut', 'kualitas', 'bagus', 'pas', 'buka', 'bungkus', 'harum', 'wangi', 'kue', 'lapis', 'legit']"
1756458619-634,2024-10-13,Kue Lapis Legit Spesial 17x17cm,5,positif,"['alhamdulillah', 'paket', 'enak', 'kecewa', 'terima', 'kasih', 'oga', 'laris', 'manis']"
1756458619-635,2025-03-20,Kue Lapis Legit Spesial 17x17cm,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'barang', 'cicip', 'enak']"
1756458619-636,2024-07-29,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'sesuai', 'pesan', 'kin', 'amanra', 'sanya', 'enak', 'kue', 'uda', 'abis', 'pet', 'vidio', 'kirim', 'pet', 'harga', 'kue', 'murah']"
1756458619-637,2024-09-19,Kue Lapis Legit Spesial 17x17cm,4,positif,"['enak', 'tekstur', 'bagus', 'kualitas', 'kue', 'lapis', 'legit', 'enak', 'harga', 'jangkau', 'kirim', 'cepat']"
1756458619-638,2024-10-18,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus', 'paket', 'terima', 'aman', 'emas', 'rapi', 'sesuai', 'harga']"
1756458619-639,2024-08-27,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'enak', 'manis', 'pas', 'coba', 'pese', 'sore', 'sore', 'pdh', 'kalbar', 'terima', 'kasih']"
1756458619-640,2024-09-03,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lapis', 'legit', 'uda', 'enak', 'teman', 'minum', 'kopi', 'hancur', 'kirim']"
1756458619-641,2024-11-30,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'kasar', 'kualitas', 'sesuai', 'harga', 'manis', 'pas', 'kasar', 'aja']"
1756458619-642,2024-12-22,Kue Lapis Legit Spesial 17x17cm,4,positif,"['enak', 'tekstur', 'padat', 'kualitas', 'sesuai']"
1756458619-643,2025-02-22,Kue Lapis Legit Spesial 17x17cm,3,netral,"['paket', 'hancur', 'rusak', 'titip', 'pisa', 'duh', 'kecewa', 'banget', 'kin', 'mutu', 'las', 'kasi', 'kardus']"
1756458619-644,2024-10-13,Kue Lapis Legit Spesial 17x17cm,5,positif,"['manis', 'tekstur', 'moi', 'kes', 'seret', 'man', 'harga', 'tara', 'kualitas', 'tekstur', 'moi', 'ter', 'cak', 'tahan', 'suhu', 'ruang', 'moi']"
1756458619-645,2024-10-03,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'aman', 'tuju', 'enak', 'harga', 'murah', 'terima', 'kasih']"
1756458619-646,2025-03-07,Kue Lapis Legit Spesial 17x17cm,5,positif,"['barang', 'sesuai', 'deskripsi', 'kin', 'lumayan', 'aman', 'manis', 'pas', 'terima', 'kasih', 'sel']"
1756458619-647,2024-07-09,Kue Lapis Legit Spesial 17x17cm,5,positif,"['alhamdulillah', 'enak', 'kirim', 'cepat', 'kin', 'rapi', 'terima', 'kasih']"
1756458619-648,2024-08-27,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lezat', 'tekstur', 'lembut', 'kualitas', 'kali', 'beli', 'kue', 'lin', 'cepat', 'enak', 'lembut', 'harga', 'murah', 'pokok', 'tar', 'sel']"
1756458619-649,2024-11-02,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kue', 'enak', 'kirim', 'cepat', 'terima', 'kasih', 'sel', 'hop']"
1756458619-650,2025-02-18,Kue Lapis Legit Spesial 17x17cm,5,positif,"['harga', 'segi', 'lumayan', 'enak', 'kin']"
1756458619-651,2024-01-06,Kue Lapis Legit Spesial 17x17cm,5,positif,"['manis', 'kualitas', 'lumayan', 'barang', 'terima', 'kasih', 'layan', 'hop', 'yuk', 'belanja', 'hop', 'kirim', 'gratis', 'ongkir']"
1756458619-652,2025-03-30,Kue Lapis Legit Spesial 17x17cm,4,positif,"['coba', 'tekstur', 'kualitas', 'taup', 'ake', 'tku', 'kasih', 'kin', 'kus', 'lewar', 'doa', 'bab', 'kotak', 'kue', 'penyok', 'era', 'kadaluwarsa', 'kpa', 'cicip', 'krn', 'dik', 'asih', 'moga', 'suka']"
1756458619-653,2024-11-28,Kue Lapis Legit Spesial 17x17cm,5,positif,"['anak', 'beli', 'harga', 'enak', 'harga', 'segi', 'kasar', 'tekstur', 'kin', 'kali', 'kardus', 'rap', 'penyok', 'anak', 'oke', 'sih']"
1756458619-654,2025-03-27,Kue Lapis Legit Spesial 17x17cm,4,positif,"['kue', 'enak', 'lumayan', 'cemilan', 'pulang', 'teraweh', 'harga', 'murah', 'terima', 'kasih']"
1756458619-655,2025-02-04,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'enak', 'banget', 'aman', 'kirim']"
1756458619-656,2024-06-25,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'kirim', 'cepat', 'epak', 'rapi', 'sukses']"
1756458619-657,2024-07-19,Kue Lapis Legit Spesial 17x17cm,2,negatif,"['lumayan', 'bumbu', 'kue', 'tekstur', 'lapis', 'gosong', 'asa', 'pahit', 'kue']"
1756458619-658,2024-08-12,Kue Lapis Legit Spesial 17x17cm,4,positif,"['tekstur', 'litas', 'kpa', 'dng', 'rusak', 'sel', 'moga', 'sehat']"
1756458619-659,2025-07-31,Kue Lapis Legit Spesial 17x17cm,5,positif,"['manis', 'tekstur', 'kualitas', 'oke', 'wor', 'enak', 'suka']"
1756458619-660,2025-07-14,Kue Lapis Legit Spesial 17x17cm,2,negatif,"['produk', 'barang', 'rusak', 'nyam', 'pai', 'yad', 'barusan', 'klaim', 'lambat', 'produk', 'pas', 'buka', 'lapis', 'legit', 'jamur', 'lampir', 'foto', 'video']"
1756458619-661,2024-07-13,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'penyok', 'wajar', 'aja', 'krn', 'jalan', 'suka', 'terima', 'kasih']"
1756458619-662,2024-10-11,Kue Lapis Legit Spesial 17x17cm,4,positif,"['asin', 'tekstur', 'lembut', 'kualitas', 'klem', 'but', 'asin']"
1756458619-663,2025-05-26,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'lapis', 'legit', 'mah', 'coba', 'pinggir', 'enak', 'beli', 'loyang', 'referensi', 'beli', 'gak', 'kecewa', 'allah', 'beli']"
1756458619-664,2024-09-06,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'bagus', 'kualitas', 'kesek', 'kali', 'beli', 'kecewa', 'produk', 'sesuai', 'pesan', 'kondisi', 'harga', 'sahabat', 'kirim', 'cepat']"
1756458619-665,2025-01-09,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'gak', 'kering', 'ronta', 'kualitas', 'bagus', 'murah', 'gak', 'murah', 'order', 'pokok']"
1756458619-666,2025-02-23,Kue Lapis Legit Spesial 17x17cm,4,positif,"['enak', 'tipis', 'enak', 'trim', 'akas']"
1756458619-667,2025-02-19,Kue Lapis Legit Spesial 17x17cm,5,positif,"['harga', 'sih', 'enak', 'ukur', 'bel', 'cum', 'enak', 'asih']"
1756458619-668,2024-10-28,Kue Lapis Legit Spesial 17x17cm,3,netral,"['manis', 'pas', 'tekstur', 'lembut', 'bao', 'lapis', 'kualitas', 'sesuai', 'harga']"
1756458619-669,2024-01-30,Kue Lapis Legit Spesial 17x17cm,4,positif,"['litas', 'kpa', 'selamat', 'lumayan', 'tem', 'mks']"
1756458619-670,2025-01-06,Kue Lapis Legit Spesial 17x17cm,5,positif,"['harga', 'jangkau', 'barang', 'sesuai', 'manfaat', 'guna', 'kirim', 'cepat', 'tuju', 'sesuai', 'deskripsi']"
1756458619-671,2025-03-18,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kras', 'kayu', 'manis', 'tekstur', 'kualitas', 'baik', 'kue', 'ktp', 'nis', 'nur']"
1756458619-672,2024-03-31,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kualitas', 'enak', 'respon', 'jual', 'cepat', 'pesan', 'selamat', 'enak', 'dap', 'murah', 'kirim', 'cepat']"
1756458619-673,2024-06-04,Kue Lapis Legit Spesial 17x17cm,4,positif,"['lumayan', 'enak', 'men', 'pit', 'eks', 'tur', 'lembut', 'kualitas']"
1756458619-674,2025-03-19,Kue Lapis Legit Spesial 17x17cm,4,positif,"['harga', 'jangkau', 'kirim', 'lumayan', 'cepat', 'penyok', 'kotak', 'order']"
1756458619-675,2025-03-08,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lezat', 'tekstur', 'lembut', 'renyah', 'kualitas', 'aman', 'jamin', 'puas', 'terima', 'kondisi', 'sesuai', 'order', 'lembut', 'renyah', 'enak', 'kin', 'aman', 'layan', 'respon', 'cepat', 'maksi']"
1756458619-676,2024-09-29,Kue Lapis Legit Spesial 17x17cm,4,positif,"['tekstur', 'litas', 'kaku', 'utama', 'top', 'son', 'salah', 'gan', 'mari', 'kawasan']"
1756458619-677,2025-07-19,Kue Lapis Legit Spesial 17x17cm,4,positif,"['kue', 'tekstur', 'lembut', 'kualitas', 'lumayan', 'lau', 'penyok', 'segi', 'its', 'oke', 'enak']"
1756458619-678,2024-03-21,Kue Lapis Legit Spesial 17x17cm,1,negatif,"['kualitas', 'enak', 'bau', 'amis', 'pas', 'makan', 'keras', 'telur', 'asih', 'amis', 'kirim', 'lumayan', 'pet', 'sesuai', 'keras', 'bau', 'amis', 'telur', 'pas', 'makan', 'makan', 'buang', 'deh', 'kecewa', 'sel', 'beli']"
1756458619-679,2024-10-30,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus', 'kue', 'lapis', 'legit', 'spesial', 'ukur', 'lembut', 'lezat', 'enak', 'suka', 'sek', 'elu', 'mantul', 'rek', 'ende']"
1756458619-680,2025-06-03,Kue Lapis Legit Spesial 17x17cm,4,positif,"['lumayan', 'bungkus', 'tebal', 'smp', 'alamat', 'kue', 'penyok', 'cantik', 'kardus', 'lbh', 'tebal', 'biar', 'kue', 'penyok', 'mks']"
1756458619-681,2024-01-17,Kue Lapis Legit Spesial 17x17cm,4,positif,"['kualitas', 'enak', 'alhamdulillah', 'paket', 'smp', 'mks', 'sel']"
1756458619-682,2023-12-21,Kue Lapis Legit Spesial 17x17cm,3,netral,"['kualitas', 'standard', 'kecewa', 'krn', 'sesuai', 'foto', 'gambar', 'iklan', 'mentega', 'spt', 'foto', 'iklan', 'pas', 'kit', 'penyok']"
1756458619-683,2025-02-20,Kue Lapis Legit Spesial 17x17cm,5,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas', 'lumayan', 'muas', 'kepingin', 'harga', 'murah', 'kirim', 'pet', 'sel']"
1756458619-684,2024-05-27,Kue Lapis Legit Spesial 17x17cm,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus', 'enak', 'manis', 'kirim', 'cepat', 'peking', 'aman', 'pei', 'tuju', 'kurir', 'sopan', 'ramah', 'tokoh', 'amanah', 'pese']"
1756458619-685,2024-04-11,Kue Lapis Legit Spesial 17x17cm,5,positif,"['kualitas', 'jamin', 'enak', 'harga', 'murah', 'kirim', 'cepat', 'sel', 'toko', 'amanah', 'mas', 'kurir', 'ramah', 'terima', 'kasih', 'beli']"
